tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,idx_senal,idx_entrada,motivo_ejecucion,espera_velas,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,razon
turbo,EURTHB-OTC,1782654420,put,pullback bajista a EMA,23,3,107,49,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | score mercado bajo | pullback bajista en revisión,A,44.32,TENDENCIA_BAJISTA,NORMAL,55,BAJISTA_NORMAL,64.87,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,BUENA,ESPERAR_RUPTURA,9,4,21,True,PUT cerca de soporte: requiere ruptura o impulso | rechazo vendedor detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,2386,2387,entrada confirmada por impulso bajista,1,True,True,BACKTEST,45.85,NEUTRA,False,Operación permitida por configuración actual.,LOSS,37.632425,37.643235,0.01081,-0.01081,0.0032,0.01255,0.687,37.632415,37.643235,37.644975,37.629225,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 44.32, rechazo vendedor por recuperación fallida, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 64.87, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
turbo,SP35-OTC,1782654360,put,CHOCH bajista,21,3,141,95,PREMIUM,20,base media | price action a favor | impulso fuerte | PA fuerza alta | tendencia a favor | tendencia fuerte | mercado normal,A,38.61,TENDENCIA_BAJISTA,NORMAL,64,BAJISTA_FUERTE,73.09,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.809,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,BUENA,DIRECTA,5,0,24,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,2387,2387,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,LOSS,19438.865295,19468.992845,30.12755,-30.12755,0.59139,31.34491,0.9437,19438.854135,19468.992845,19470.210205,19438.273905,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 38.61, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A, sin historial suficiente, CHOCH cerca de soporte sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 73.09, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDNGN-OTC,1782654720,call,CHOCH alcista,24,4,160,71,MEDIO,0,base media | price action a favor | impulso fuerte | tendencia a favor | mercado normal | CALL cerca de resistencia sin ruptura,A+,58.48,TENDENCIA_ALCISTA,NORMAL,62,ALCISTA_NORMAL,54.87,ALCISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,IMPULSO_ALCISTA_FUERTE,CALL,0.431,impulso alcista fuerte: mayoría de velas verdes con cuerpo real,MEDIA,CALL_RESISTENCIA_SIN_RUPTURA|CHOCH_CON_TENDENCIA_DEBIL,PA_A_FAVOR_CALL|IMPULSO_ALCISTA_FUERTE|TENDENCIA_A_FAVOR|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,CHOCH_ALCISTA,BUENA,ESPERAR_RUPTURA,5,2,25,True,CALL cerca de resistencia: requiere ruptura o impulso | setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,2390,2392,entrada confirmada por impulso alcista,2,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,1375.597045,1375.443685,-0.15336,-0.15336,-0.00068,0.22062,0.6705,1375.591165,1375.443685,1375.596365,1375.376425,"ESTRATEGIA: CHOCH alcista, CHOCH alcista confirmado: ruptura con cuerpo, EMA favorece compra, CHOCH con contexto confirmado, rechazo histórico: rechazo comprador confirmado por varias velas previas, presión: presión alcista reciente, patrón contexto: patrón alcista sin contexto suficiente, RSI: 58.48, rechazo comprador histórico confirmado, price action profesional favorece CALL: impulso alcista fuerte: mayoría de velas verdes con cuerpo real, micro contexto: impulso alcista, calidad A+, sin historial suficiente, CHOCH cerca de resistencia sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 54.87, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDNGN-OTC,1782654780,put,liquidity sweep bajista,27,4,214,30,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | score mercado bajo | sweep observado,A+,66.87,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,51.92,ALCISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,BUENA,DIRECTA,5,4,25,False,rechazo vendedor detectado | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action sin contexto claro | mercado normal operable,2391,2393,entrada confirmada por impulso bajista,2,True,False,BACKTEST,67.5,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,1375.443685,1375.572555,0.12887,-0.12887,0.03555,0.15964,0.6712,1375.441535,1375.572555,1375.603325,1375.408135,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=90, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 66.87, rechazo vendedor por recuperación fallida, pin bar bajista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 51.92, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
turbo,EURTHB-OTC,1782655080,call,liquidity sweep alcista,35,4,214,18,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | tendencia fuerte | mercado normal | score mercado bajo | CALL cerca de resistencia sin ruptura | sweep observado,A+,33.63,TENDENCIA_BAJISTA,NORMAL,55,BAJISTA_FUERTE,72.01,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,FUERZA_TENDENCIA_ALTA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,REVERSION_ALCISTA,PREMIUM,DIRECTA,11,2,33,False,CALL ubicado cerca de soporte | rechazo comprador detectado | setup basado en barrida de liquidez | sweep alcista con soporte/rechazo: reversión válida | price action sin contexto claro | mercado normal operable,2395,2398,entrada confirmada por impulso alcista,3,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,37.606305,37.586575,-0.01973,-0.01973,0.00483,0.02212,0.7328,37.606325,37.586575,37.611135,37.584185,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | mecha inferior dominante | cierre en zona alta de la vela | barrida con exceso suficiente | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=90, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 33.63, recuperación en zona de soporte, rechazo comprador fuerte, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 72.01, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
turbo,EURTHB-OTC,1782655020,put,continuación bajista con tendencia,22,3,75,54,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | tendencia fuerte | mercado normal | continuación en observación,A,38.87,TENDENCIA_BAJISTA,NORMAL,62,BAJISTA_FUERTE,77.19,BAJISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|CONTINUACION_CON_TENDENCIA_FUERTE,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,ESPERAR_RUPTURA,9,4,20,True,PUT cerca de soporte: requiere ruptura o impulso | rechazo vendedor detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,2396,2397,entrada confirmada por rechazo bajista,1,True,False,BACKTEST,40.95,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,37.583355,37.606305,0.02295,-0.02295,0.00058,0.03172,0.7217,37.582995,37.606305,37.615075,37.582775,"ESTRATEGIA: continuación bajista con tendencia, tendencia bajista, estructura bajista, EMA favorece venta, micro tendencia bajista, presión: presión bajista reciente, RSI: 38.87, rechazo vendedor fuerte, shooting star bajista, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 62, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 77.19, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
turbo,USDTHB-OTC,1782659400,put,reacción vendedora en resistencia,33,4,184,68,MEDIO,0,base media | price action a favor | PA confirmado | contra tendencia | mercado normal,A+,53.98,TENDENCIA_ALCISTA,NORMAL,73,ALCISTA_NORMAL,54.82,ALCISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.384,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación | impulso bajista fuerte: mayoría de velas rojas con cuerpo real,MEDIA,CONTRA_TENDENCIA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,RECHAZO_BAJISTA,PREMIUM,DIRECTA,9,0,33,False,PUT ubicado cerca de resistencia | rechazo vendedor detectado | price action profesional confirma rechazo/agottamiento | mercado normal operable,2470,2470,setup de rechazo premium entra directo,0,True,True,BACKTEST,51.25,NEUTRA,False,Operación permitida por configuración actual.,WIN,33.967975,33.956785,-0.01119,0.01119,0.01179,0.00105,0.8777,33.968055,33.956785,33.969025,33.956185,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación | impulso bajista fuerte: mayoría de velas rojas con cuerpo real, precio reaccionando en resistencia, presión: presión bajista reciente, RSI: 53.98, rechazo vendedor fuerte, shooting star bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 73, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 54.82, VALIDACIÓN MERCADO: PUT contra tendencia permitido por agotamiento alcista, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
turbo,SP35-OTC,1782660180,put,reacción vendedora en resistencia,27,4,182,86,ALTO,12,base media | price action a favor | PA confirmado | tendencia a favor | mercado normal | score mercado bajo,A+,46.88,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,56.58,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.679,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|TENDENCIA_A_FAVOR|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,INDEFINIDO,PREMIUM,DIRECTA,4,0,27,True,price action profesional confirma rechazo/agottamiento | mercado normal operable,2484,2484,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,LOSS,19513.271215,19514.144685,0.87347,-0.87347,3.06226,3.66744,0.1282,19513.281735,19514.144685,19516.938655,19510.208955,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación, precio reaccionando en resistencia, presión: presión vendedora por mechas superiores, RSI: 46.88, evening star bajista, patrón contexto: evening star válido en resistencia, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 56.58, VALIDACIÓN MERCADO: PUT permitido a favor de tendencia bajista, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDHKD-OTC,1782662280,put,liquidity sweep bajista,32,4,234,64,MEDIO,0,base media | price action a favor | PA confirmado | contra tendencia | mercado normal | score mercado bajo | sweep observado,A+,64.44,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,62.57,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.538,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación | impulso alcista fuerte: mayoría de velas verdes con cuerpo real,MEDIA,PUT_SOPORTE_SIN_RUPTURA|CONTRA_TENDENCIA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|SWEEP_CON_RECHAZO_AGOTAMIENTO,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,BUENA,ESPERAR_RUPTURA,9,4,30,False,PUT cerca de soporte: requiere ruptura o impulso | rechazo vendedor detectado | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action profesional confirma rechazo/agottamiento | mercado normal operable,2515,2518,entrada confirmada por impulso bajista,3,True,True,BACKTEST,54.3,NEUTRA,False,Operación permitida por configuración actual.,LOSS,7.871635,7.872215,0.00058,-0.00058,-8e-05,0.00187,0.2793,7.871715,7.872215,7.873505,7.871715,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=100, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 64.44, rechazo vendedor fuerte, evening star bajista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 62.57, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDVND-OTC,1782666240,put,CHOCH bajista,21,3,141,87,ALTO,12,base media | price action a favor | impulso fuerte | tendencia a favor | mercado normal,A,38.37,TENDENCIA_BAJISTA,NORMAL,72,BAJISTA_NORMAL,53.46,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.687,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,MEDIA,PUT_SOPORTE_SIN_RUPTURA|CHOCH_CON_TENDENCIA_DEBIL,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,BUENA,DIRECTA,5,0,24,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,2585,2585,PA profesional bajista confirma entrada directa,0,True,False,BACKTEST,58.65,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,26289.03445,26289.91105,0.8766,-0.8766,0.2812,1.0355,0.6868,26289.00675,26289.91105,26290.06995,26288.75325,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 38.37, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A, sin historial suficiente, CHOCH cerca de soporte sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 72, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 53.46, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDVND-OTC,1782666420,call,liquidity sweep alcista,29,4,212,17,MUY_BAJO,-15,base media | price action en contra | impulso fuerte | contra tendencia | tendencia débil | mercado limpio | score mercado alto | CALL cerca de resistencia sin ruptura | sweep observado,A+,41.58,RANGO,LIMPIO,79,BAJISTA_DEBIL,42.53,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.663,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|PA_CONTRA_CALL|CONTRA_TENDENCIA|FUERZA_TENDENCIA_BAJA,IMPULSO_BAJISTA_FUERTE,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,PREMIUM,DIRECTA,6,2,27,False,setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action muestra impulso fuerte | mercado limpio,2586,2588,entrada confirmada por impulso alcista,2,True,True,BACKTEST,54.75,NEUTRA,False,Operación permitida por configuración actual.,WIN,26290.15305,26290.79875,0.6457,0.6457,0.7648,0.5297,0.5198,26290.12585,26290.79875,26290.91785,26289.62335,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | cierre en zona alta de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=80, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 41.58, envolvente alcista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: LIMPIO score 79, TENDENCIA AVANZADA: BAJISTA_DEBIL fuerza 42.53, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDVND-OTC,1782666960,put,liquidity sweep bajista,26,4,200,60,MEDIO,0,base media | PA sin contexto claro | tendencia a favor | mercado normal | sweep observado,A+,49.63,TENDENCIA_BAJISTA,NORMAL,73,BAJISTA_NORMAL,55.07,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|SWEEP_SIN_CONFIRMACION_PA,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,SWEEP_BAJISTA,BUENA,DIRECTA,4,2,24,True,PUT ubicado cerca de resistencia | setup basado en barrida de liquidez | price action sin contexto claro | mercado normal operable,2596,2597,entrada confirmada por impulso bajista,1,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,LOSS,26291.51685,26292.77455,1.2577,-1.2577,0.0079,1.2603,0.9903,26291.51865,26292.77455,26292.77715,26291.50895,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | cierre en zona baja de la vela | cuerpo de vela suficiente | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=60, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 49.63, rechazo en zona de resistencia, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 73, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 55.07, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDVND-OTC,1782667620,call,liquidity sweep alcista,27,4,200,44,MUY_BAJO,-15,base media | PA sin contexto claro | tendencia a favor | mercado normal | CALL cerca de resistencia sin ruptura | sweep observado,A+,44.72,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_NORMAL,53.44,ALCISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|SIN_CONTEXTO_CLARO|SWEEP_SIN_CONFIRMACION_PA,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,BUENA,DIRECTA,5,2,25,True,rechazo comprador detectado | setup basado en barrida de liquidez | price action sin contexto claro | mercado normal operable,2606,2608,entrada confirmada por rechazo alcista,2,True,False,BACKTEST,29.65,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,26292.06915,26292.06995,0.0008,0.0008,0.2828,0.2683,0.0013,26292.07065,26292.06995,26292.35195,26291.80085,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | mecha inferior dominante | cierre en zona alta de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | score_sweep=65, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 44.72, rechazo comprador por recuperación, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 53.44, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
